维度细分,变量名,数值类型,解释,是否上线,上线时间,备注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_cnt_7d,double,最近7天通过wifimac关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_good_cnt_7d,double,最近7天通过wifimac关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_bad_cnt_7d,double,最近7天通过wifimac关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_undue_cnt_7d,double,最近7天通过wifimac关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_amount_7d,double,最近7天通过wifimac关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_good_amount_7d,double,最近7天通过wifimac关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_bad_amount_7d,double,最近7天通过wifimac关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_undue_amount_7d,double,最近7天通过wifimac关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_cnt_14d,double,最近14天通过wifimac关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_good_cnt_14d,double,最近14天通过wifimac关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_bad_cnt_14d,double,最近14天通过wifimac关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_undue_cnt_14d,double,最近14天通过wifimac关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_amount_14d,double,最近14天通过wifimac关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_good_amount_14d,double,最近14天通过wifimac关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_bad_amount_14d,double,最近14天通过wifimac关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_undue_amount_14d,double,最近14天通过wifimac关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_cnt_30d,double,最近30天通过wifimac关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_good_cnt_30d,double,最近30天通过wifimac关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_bad_cnt_30d,double,最近30天通过wifimac关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_undue_cnt_30d,double,最近30天通过wifimac关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_amount_30d,double,最近30天通过wifimac关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_good_amount_30d,double,最近30天通过wifimac关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_bad_amount_30d,double,最近30天通过wifimac关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_undue_amount_30d,double,最近30天通过wifimac关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_cnt_60d,double,最近60天通过wifimac关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_good_cnt_60d,double,最近60天通过wifimac关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_bad_cnt_60d,double,最近60天通过wifimac关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_undue_cnt_60d,double,最近60天通过wifimac关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_amount_60d,double,最近60天通过wifimac关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_good_amount_60d,double,最近60天通过wifimac关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_bad_amount_60d,double,最近60天通过wifimac关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_undue_amount_60d,double,最近60天通过wifimac关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_cnt_90d,double,最近90天通过wifimac关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_good_cnt_90d,double,最近90天通过wifimac关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_bad_cnt_90d,double,最近90天通过wifimac关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_undue_cnt_90d,double,最近90天通过wifimac关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_amount_90d,double,最近90天通过wifimac关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_good_amount_90d,double,最近90天通过wifimac关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_bad_amount_90d,double,最近90天通过wifimac关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_mac_bills_undue_amount_90d,double,最近90天通过wifimac关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_order_cnt,double,最近1年通过共用联系人关联用户的订单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_order_good_cnt,double,最近1年通过共用联系人关联用户的有过还款的订单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_order_bad_cnt,double,最近1年通过共用联系人关联用户的没有还款的订单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_order_undue_cnt,double,最近1年通过共用联系人关联用户的未到期订单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_cnt,double,最近1年通过共用联系人关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_good_cnt,double,最近1年通过共用联系人关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_bad_cnt,double,最近1年通过共用联系人关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_undue_cnt,double,最近1年通过共用联系人关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_amount,double,最近1年通过共用联系人关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_good_amount,double,最近1年通过共用联系人关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_bad_amount,double,最近1年通过共用联系人关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_undue_amount,double,最近1年通过共用联系人关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_cnt_7d,double,最近7天通过共用联系人关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_good_cnt_7d,double,最近7天通过共用联系人关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_bad_cnt_7d,double,最近7天通过共用联系人关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_undue_cnt_7d,double,最近7天通过共用联系人关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_amount_7d,double,最近7天通过共用联系人关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_good_amount_7d,double,最近7天通过共用联系人关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_bad_amount_7d,double,最近7天通过共用联系人关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_undue_amount_7d,double,最近7天通过共用联系人关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_cnt_14d,double,最近14天通过共用联系人关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_good_cnt_14d,double,最近14天通过共用联系人关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_bad_cnt_14d,double,最近14天通过共用联系人关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_undue_cnt_14d,double,最近14天通过共用联系人关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_amount_14d,double,最近14天通过共用联系人关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_good_amount_14d,double,最近14天通过共用联系人关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_bad_amount_14d,double,最近14天通过共用联系人关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_undue_amount_14d,double,最近14天通过共用联系人关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_cnt_30d,double,最近30天通过共用联系人关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_good_cnt_30d,double,最近30天通过共用联系人关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_bad_cnt_30d,double,最近30天通过共用联系人关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_undue_cnt_30d,double,最近30天通过共用联系人关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_amount_30d,double,最近30天通过共用联系人关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_good_amount_30d,double,最近30天通过共用联系人关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_bad_amount_30d,double,最近30天通过共用联系人关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_undue_amount_30d,double,最近30天通过共用联系人关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_cnt_60d,double,最近60天通过共用联系人关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_good_cnt_60d,double,最近60天通过共用联系人关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_bad_cnt_60d,double,最近60天通过共用联系人关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_undue_cnt_60d,double,最近60天通过共用联系人关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_amount_60d,double,最近60天通过共用联系人关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_good_amount_60d,double,最近60天通过共用联系人关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_bad_amount_60d,double,最近60天通过共用联系人关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_undue_amount_60d,double,最近60天通过共用联系人关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_cnt_90d,double,最近90天通过共用联系人关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_good_cnt_90d,double,最近90天通过共用联系人关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_bad_cnt_90d,double,最近90天通过共用联系人关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_undue_cnt_90d,double,最近90天通过共用联系人关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_amount_90d,double,最近90天通过共用联系人关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_good_amount_90d,double,最近90天通过共用联系人关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_bad_amount_90d,double,最近90天通过共用联系人关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_contact_bills_undue_amount_90d,double,最近90天通过共用联系人关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_order_cnt,double,最近1年通过wifiip关联用户的订单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_order_good_cnt,double,最近1年通过wifiip关联用户的有过还款的订单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_order_bad_cnt,double,最近1年通过wifiip关联用户的没有还款的订单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_order_undue_cnt,double,最近1年通过wifiip关联用户的未到期订单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_cnt,double,最近1年通过wifiip关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_good_cnt,double,最近1年通过wifiip关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_bad_cnt,double,最近1年通过wifiip关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_undue_cnt,double,最近1年通过wifiip关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_amount,double,最近1年通过wifiip关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_good_amount,double,最近1年通过wifiip关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_bad_amount,double,最近1年通过wifiip关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_undue_amount,double,最近1年通过wifiip关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_cnt_7d,double,最近7天通过wifiip关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_good_cnt_7d,double,最近7天通过wifiip关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_bad_cnt_7d,double,最近7天通过wifiip关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_undue_cnt_7d,double,最近7天通过wifiip关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_amount_7d,double,最近7天通过wifiip关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_good_amount_7d,double,最近7天通过wifiip关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_bad_amount_7d,double,最近7天通过wifiip关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_undue_amount_7d,double,最近7天通过wifiip关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_cnt_14d,double,最近14天通过wifiip关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_good_cnt_14d,double,最近14天通过wifiip关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_bad_cnt_14d,double,最近14天通过wifiip关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_undue_cnt_14d,double,最近14天通过wifiip关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_amount_14d,double,最近14天通过wifiip关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_good_amount_14d,double,最近14天通过wifiip关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_bad_amount_14d,double,最近14天通过wifiip关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_undue_amount_14d,double,最近14天通过wifiip关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_cnt_30d,double,最近30天通过wifiip关联用户的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_good_cnt_30d,double,最近30天通过wifiip关联用户的有过还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_bad_cnt_30d,double,最近30天通过wifiip关联用户的没有还款的帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_undue_cnt_30d,double,最近30天通过wifiip关联用户的未到期帐单去重数量,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_amount_30d,double,最近30天通过wifiip关联用户的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_good_amount_30d,double,最近30天通过wifiip关联用户的有过还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_bad_amount_30d,double,最近30天通过wifiip关联用户的没有还款的帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
反欺诈离线,idn_frd_wifi_ip_bills_undue_amount_30d,double,最近30天通过wifiip关联用户的未到期帐单金额之和,0,2025-04,计算慢，暂不使用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
