维度细分,变量名,数值类型,解释,是否上线,上线时间,备注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_rej_cnt,double,过去180天风险拒绝提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_succ_cnt,double,过去180天成功提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_smhrs_cnt,double,过去180天凌晨提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_wdays_cnt,double,过去180天工作日提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_wkend_cnt,double,过去180天周末提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_fsmth_cnt,double,过去180天月上旬提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_sdmth_cnt,double,过去180天月中旬提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_lsmth_cnt,double,过去180天月下旬提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_close_ratio,double,过去180天关闭提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_rej_ratio,double,过去180天风险拒绝提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_succ_ratio,double,过去180天成功提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_smhrs_ratio,double,过去180天凌晨提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_wdays_ratio,double,过去180天工作日提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_wkend_ratio,double,过去180天周末提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_fsmth_ratio,double,过去180天月上旬提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_sdmth_ratio,double,过去180天月中旬提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_lsmth_ratio,double,过去180天月下旬提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_tot_cnt,double,过去360天总提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_close_cnt,double,过去360天关闭提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_rej_cnt,double,过去360天风险拒绝提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_succ_cnt,double,过去360天成功提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_smhrs_cnt,double,过去360天凌晨提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_wdays_cnt,double,过去360天工作日提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_wkend_cnt,double,过去360天周末提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_fsmth_cnt,double,过去360天月上旬提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_sdmth_cnt,double,过去360天月中旬提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_lsmth_cnt,double,过去360天月下旬提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_close_ratio,double,过去360天关闭提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_rej_ratio,double,过去360天风险拒绝提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_succ_ratio,double,过去360天成功提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_smhrs_ratio,double,过去360天凌晨提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_wdays_ratio,double,过去360天工作日提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_wkend_ratio,double,过去360天周末提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_fsmth_ratio,double,过去360天月上旬提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_sdmth_ratio,double,过去360天月中旬提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_lsmth_ratio,double,过去360天月下旬提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_tot_cnt,double,历史总提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_close_cnt,double,历史关闭提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_rej_cnt,double,历史风险拒绝提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_succ_cnt,double,历史成功提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_smhrs_cnt,double,历史凌晨提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_wdays_cnt,double,历史工作日提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_wkend_cnt,double,历史周末提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_fsmth_cnt,double,历史月上旬提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_sdmth_cnt,double,历史月中旬提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_lsmth_cnt,double,历史月下旬提现次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_close_ratio,double,历史关闭提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_rej_ratio,double,历史风险拒绝提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_succ_ratio,double,历史成功提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_smhrs_ratio,double,历史凌晨提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_wdays_ratio,double,历史工作日提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_wkend_ratio,double,历史周末提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_fsmth_ratio,double,历史月上旬提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_sdmth_ratio,double,历史月中旬提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_lsmth_ratio,double,历史月下旬提现占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_cnt_p7dd30d,double,提现次数趋势：近7天/近30天,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_cnt_p30dd90d,double,提现次数趋势：近30天/近90天,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_cnt_p90dd180d,double,提现次数趋势：近90天/近180天,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_cnt_p180dd360d,double,提现次数趋势：近180天/近360天,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_cnt_p360ddtot,double,提现次数趋势：近360天/历史全部,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p7d_tot_amt,double,过去7天申请提现总金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p7d_rej_amt,double,过去7天风控拒绝提现总金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p7d_succ_amt,double,过去7天成功提现总金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p7d_rej_amt_ratio,double,过去7天风控拒绝提现总金额占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p7d_succ_amt_ratio,double,过去7天成功提现总金额占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p30d_tot_amt,double,过去30天申请提现总金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p30d_rej_amt,double,过去30天风控拒绝提现总金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p30d_succ_amt,double,过去30天成功提现总金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p30d_rej_amt_ratio,double,过去30天风控拒绝提现总金额占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p30d_succ_amt_ratio,double,过去30天成功提现总金额占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p90d_tot_amt,double,过去90天申请提现总金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p90d_rej_amt,double,过去90天风控拒绝提现总金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p90d_succ_amt,double,过去90天成功提现总金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p90d_rej_amt_ratio,double,过去90天风控拒绝提现总金额占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p90d_succ_amt_ratio,double,过去90天成功提现总金额占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_tot_amt,double,过去180天申请提现总金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_rej_amt,double,过去180天风控拒绝提现总金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_succ_amt,double,过去180天成功提现总金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_rej_amt_ratio,double,过去180天风控拒绝提现总金额占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p180d_succ_amt_ratio,double,过去180天成功提现总金额占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_tot_amt,double,过去360天申请提现总金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_rej_amt,double,过去360天风控拒绝提现总金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_succ_amt,double,过去360天成功提现总金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_rej_amt_ratio,double,过去360天风控拒绝提现总金额占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_p360d_succ_amt_ratio,double,过去360天成功提现总金额占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_tot_amt,double,历史申请提现总金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_rej_amt,double,历史风控拒绝提现总金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_succ_amt,double,历史成功提现总金额,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_rej_amt_ratio,double,历史风控拒绝提现总金额占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_succ_amt_ratio,double,历史成功提现总金额占比,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_amt_p7dd30d,double,提现总金额趋势：近7天/近30天,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_amt_p30dd90d,double,提现总金额趋势：近30天/近90天,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_amt_p90dd180d,double,提现总金额趋势：近90天/近180天,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_amt_p180dd360d,double,提现总金额趋势：近180天/近360天,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_amt_p360ddtot,double,提现总金额趋势：近360天/历史全部,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_t0_dt2lastclear,double,当前时点距离上一次结清间隔天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_t0_dt2last,double,当前时点距离上一次提现间隔天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_dt2nb_max,double,历史提现相邻2笔间隔最大天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_dt2nb_min,double,历史提现相邻2笔间隔最小天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
提现行为,bill_withdraw_dt2nb_avg,double,历史提现相邻2笔间隔平均天数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_max_crea_to_now_days,double,用户最早借还款距今天数,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_created_date_cnt,double,用户借还款的天数去重计数,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_max_amount_usage_d30,double,用户额度使用率最大值近30天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_min_amount_usage_d30,double,用户额度使用率最小值近30天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_mean_amount_usage_d30,double,用户额度使用率平均值近30天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_median_amount_usage_d30,double,用户额度使用率中位数近30天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_max_amount_usage_d60,double,用户额度使用率最大值近60天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_min_amount_usage_d60,double,用户额度使用率最小值近60天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_mean_amount_usage_d60,double,用户额度使用率平均值近60天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_median_amount_usage_d60,double,用户额度使用率中位数近60天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_max_amount_usage_d90,double,用户额度使用率最大值近90天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_min_amount_usage_d90,double,用户额度使用率最小值近90天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_mean_amount_usage_d90,double,用户额度使用率平均值近90天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_median_amount_usage_d90,double,用户额度使用率中位数近90天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_max_amount_usage_d180,double,用户额度使用率最大值近180天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_min_amount_usage_d180,double,用户额度使用率最小值近180天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_mean_amount_usage_d180,double,用户额度使用率平均值近180天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_median_amount_usage_d180,double,用户额度使用率中位数近180天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d30_m80_days_rate,double,用户额度使用率大于80%的天数占比，近30天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d30_m90_days_rate,double,用户额度使用率大于90%的天数占比，近30天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d30_m95_days_rate,double,用户额度使用率大于95%的天数占比，近30天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d30_m98_days_rate,double,用户额度使用率大于98%的天数占比，近30天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d30_l50_days_rate,double,用户额度使用率小于50%的天数占比，近30天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d30_l30_days_rate,double,用户额度使用率小于30%的天数占比，近30天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d30_is0_days_rate,double,用户额度使用率等于0的天数占比，近30天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d30_is1_days_rate,double,用户额度使用率等于1的天数占比，近30天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d60_m80_days_rate,double,用户额度使用率大于80%的天数占比，近60天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d60_m90_days_rate,double,用户额度使用率大于90%的天数占比，近60天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d60_m95_days_rate,double,用户额度使用率大于95%的天数占比，近60天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d60_m98_days_rate,double,用户额度使用率大于98%的天数占比，近60天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d60_l50_days_rate,double,用户额度使用率小于50%的天数占比，近60天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d60_l30_days_rate,double,用户额度使用率小于30%的天数占比，近60天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d60_is0_days_rate,double,用户额度使用率等于0的天数占比，近60天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d60_is1_days_rate,double,用户额度使用率等于1的天数占比，近60天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d90_m80_days_rate,double,用户额度使用率大于80%的天数占比，近90天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d90_m90_days_rate,double,用户额度使用率大于90%的天数占比，近90天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d90_m95_days_rate,double,用户额度使用率大于95%的天数占比，近90天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d90_m98_days_rate,double,用户额度使用率大于98%的天数占比，近90天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d90_l50_days_rate,double,用户额度使用率小于50%的天数占比，近90天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d90_l30_days_rate,double,用户额度使用率小于30%的天数占比，近90天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d90_is0_days_rate,double,用户额度使用率等于0的天数占比，近90天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d90_is1_days_rate,double,用户额度使用率等于1的天数占比，近90天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d180_m80_days_rate,double,用户额度使用率大于80%的天数占比，近180天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d180_m90_days_rate,double,用户额度使用率大于180%的天数占比，近180天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d180_m95_days_rate,double,用户额度使用率大于95%的天数占比，近180天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d180_m98_days_rate,double,用户额度使用率大于98%的天数占比，近180天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d180_l50_days_rate,double,用户额度使用率小于50%的天数占比，近180天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d180_l30_days_rate,double,用户额度使用率小于30%的天数占比，近180天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d180_is0_days_rate,double,用户额度使用率等于0的天数占比，近180天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d180_is1_days_rate,double,用户额度使用率等于1的天数占比，近180天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d30_m80_days,double,用户额度使用率大于80%的天数，近30天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d30_m90_days,double,用户额度使用率大于90%的天数，近30天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d30_m95_days,double,用户额度使用率大于95%的天数，近30天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d30_m98_days,double,用户额度使用率大于98%的天数，近30天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d30_l50_days,double,用户额度使用率小于50%的天数，近30天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d30_l30_days,double,用户额度使用率小于30%的天数，近30天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d30_is0_days,double,用户额度使用率等于0的天数，近30天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d30_is1_days,double,用户额度使用率等于1的天数，近30天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
额度使用率,bill_amount_usage_d60_m80_days,double,用户额度使用率大于80%的天数，近60天,1,2025-04,,ads_feature_amount_usage_freeze_df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
