维度细分,变量名,数值类型,解释,是否上线,上线时间,备注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_pcnt_60d,double,过去60天内类型A查询的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_pcnt_60d,double,过去60天内A1平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_pcnt_60d,double,过去60天内A2平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_pcnt_60d,double,过去60天内A3平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_pcnt_60d,double,过去60天内A4平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_pcnt_60d,double,过去60天内类型B涉及的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_dcnt_60d,double,过去60天内涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_dcnt_60d,double,过去60天内类型A涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_dcnt_60d,double,过去60天内A1平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_dcnt_60d,double,过去60天内A2平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_dcnt_60d,double,过去60天内A3平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_dcnt_60d,double,过去60天内A4平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_dcnt_60d,double,过去60天内类型B涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_cnt_90d,double,过去90天内的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_cnt_90d,double,过去90天内类型A的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_cnt_90d,double,过去90天内A1平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_cnt_90d,double,过去90天内A2平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_cnt_90d,double,过去90天内A3平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_cnt_90d,double,过去90天内A4平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_cnt_90d,double,过去90天内类型B的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_pcnt_90d,double,过去90天内涉及的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_pcnt_90d,double,过去90天内类型A查询的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_pcnt_90d,double,过去90天内A1平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_pcnt_90d,double,过去90天内A2平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_pcnt_90d,double,过去90天内A3平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_pcnt_90d,double,过去90天内A4平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_pcnt_90d,double,过去90天内类型B涉及的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_dcnt_90d,double,过去90天内涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_dcnt_90d,double,过去90天内类型A涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_dcnt_90d,double,过去90天内A1平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_dcnt_90d,double,过去90天内A2平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_dcnt_90d,double,过去90天内A3平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_dcnt_90d,double,过去90天内A4平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_dcnt_90d,double,过去90天内类型B涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_cnt_180d,double,过去180天内的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_cnt_180d,double,过去180天内类型A的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_cnt_180d,double,过去180天内A1平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_cnt_180d,double,过去180天内A2平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_cnt_180d,double,过去180天内A3平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_cnt_180d,double,过去180天内A4平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_cnt_180d,double,过去180天内类型B的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_pcnt_180d,double,过去180天内涉及的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_pcnt_180d,double,过去180天内类型A查询的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_pcnt_180d,double,过去180天内A1平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_pcnt_180d,double,过去180天内A2平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_pcnt_180d,double,过去180天内A3平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_pcnt_180d,double,过去180天内A4平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_pcnt_180d,double,过去180天内类型B涉及的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_dcnt_180d,double,过去180天内涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_dcnt_180d,double,过去180天内类型A涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_dcnt_180d,double,过去180天内A1平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_dcnt_180d,double,过去180天内A2平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_dcnt_180d,double,过去180天内A3平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_dcnt_180d,double,过去180天内A4平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_dcnt_180d,double,过去180天内类型B涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_cnt_360d,double,过去360天内的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_cnt_360d,double,过去360天内类型A的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_cnt_360d,double,过去360天内A1平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_cnt_360d,double,过去360天内A2平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_cnt_360d,double,过去360天内A3平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_cnt_360d,double,过去360天内A4平台总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_cnt_360d,double,过去360天内类型B的总查询次数,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_pcnt_360d,double,过去360天内涉及的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_pcnt_360d,double,过去360天内类型A查询的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_pcnt_360d,double,过去360天内A1平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_pcnt_360d,double,过去360天内A2平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_pcnt_360d,double,过去360天内A3平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_pcnt_360d,double,过去360天内A4平台的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_pcnt_360d,double,过去360天内类型B涉及的不同平台数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_dcnt_360d,double,过去360天内涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a_dcnt_360d,double,过去360天内类型A涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a1_dcnt_360d,double,过去360天内A1平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a2_dcnt_360d,double,过去360天内A2平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a3_dcnt_360d,double,过去360天内A3平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_a4_dcnt_360d,double,过去360天内A4平台的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
izi多头,idn_izi_id_inq_b_dcnt_360d,double,过去360天内类型B涉及的不同日期数量,1,2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
